"Date Time, GMT-07:00","Temp, °F (LGR S/N: 1290260, SEN S/N: 1290260)","RH, % (LGR S/N: 1290260, SEN S/N: 1290260)"
10/19/20 00:52:00,77.553,61.782
10/19/20 00:53:00,77.553,61.782
10/19/20 00:54:00,77.509,61.778
10/19/20 00:55:00,77.464,61.805
10/19/20 00:56:00,77.421,61.831
10/19/20 00:57:00,77.378,61.857
10/19/20 00:58:00,77.378,61.887
10/19/20 00:59:00,77.335,61.973
10/19/20 01:00:00,77.292,61.969
10/19/20 01:01:00,77.292,61.999
10/19/20 01:02:00,77.292,61.999
10/19/20 01:03:00,77.292,61.969
10/19/20 01:04:00,77.247,61.996
10/19/20 01:05:00,77.247,62.026
10/19/20 01:06:00,77.203,62.022
10/19/20 01:07:00,77.203,62.052
10/19/20 01:08:00,77.160,62.018
10/19/20 01:09:00,77.160,62.018
10/19/20 01:10:00,77.160,62.048
10/19/20 01:11:00,77.117,62.044
10/19/20 01:12:00,77.117,62.044
10/19/20 01:13:00,77.117,62.074
10/19/20 01:14:00,77.117,62.074
10/19/20 01:15:00,77.072,62.070
10/19/20 01:16:00,77.072,62.100
10/19/20 01:17:00,77.072,62.130
10/19/20 01:18:00,77.029,62.156
10/19/20 01:19:00,76.986,62.182
10/19/20 01:20:00,76.986,62.182
10/19/20 01:21:00,76.942,62.179
10/19/20 01:22:00,76.942,62.239
10/19/20 01:23:00,76.899,62.235
10/19/20 01:24:00,76.899,62.235
10/19/20 01:25:00,76.854,62.261
10/19/20 01:26:00,76.854,62.261
10/19/20 01:27:00,76.811,62.287
10/19/20 01:28:00,76.768,62.283
10/19/20 01:29:00,76.768,62.313
10/19/20 01:30:00,76.768,62.433
10/19/20 01:31:00,76.725,62.399
10/19/20 01:32:00,76.768,62.403
10/19/20 01:33:00,76.768,62.433
10/19/20 01:34:00,76.768,62.462
10/19/20 01:35:00,76.768,62.462
10/19/20 01:36:00,76.768,62.462
10/19/20 01:37:00,76.768,62.462
10/19/20 01:38:00,76.768,62.462
10/19/20 01:39:00,76.768,62.492
10/19/20 01:40:00,76.768,62.462
10/19/20 01:41:00,76.768,62.492
10/19/20 01:42:00,76.768,62.552
10/19/20 01:43:00,76.768,62.552
10/19/20 01:44:00,76.768,62.582
10/19/20 01:45:00,76.768,62.552
10/19/20 01:46:00,76.768,62.552
10/19/20 01:47:00,76.768,62.612
10/19/20 01:48:00,76.768,62.582
10/19/20 01:49:00,76.768,62.582
10/19/20 01:50:00,76.768,62.582
10/19/20 01:51:00,76.725,62.608
10/19/20 01:52:00,76.725,62.668
10/19/20 01:53:00,76.725,62.638
10/19/20 01:54:00,76.725,62.668
10/19/20 01:55:00,76.768,62.702
10/19/20 01:56:00,76.768,62.821
10/19/20 01:57:00,76.768,62.732
10/19/20 01:58:00,76.768,62.732
10/19/20 01:59:00,76.811,62.706
10/19/20 02:00:00,76.811,62.676
10/19/20 02:01:00,76.811,62.676
10/19/20 02:02:00,76.811,62.646
10/19/20 02:03:00,76.854,62.709
10/19/20 02:04:00,76.854,62.709
10/19/20 02:05:00,76.854,62.709
10/19/20 02:06:00,76.854,62.680
10/19/20 02:07:00,76.854,62.709
10/19/20 02:08:00,76.899,62.684
10/19/20 02:09:00,76.899,62.654
10/19/20 02:10:00,76.899,62.654
10/19/20 02:11:00,76.942,62.628
10/19/20 02:12:00,76.942,62.598
10/19/20 02:13:00,76.942,62.598
10/19/20 02:14:00,76.942,62.628
10/19/20 02:15:00,76.942,62.628
10/19/20 02:16:00,76.942,62.628
10/19/20 02:17:00,76.942,62.658
10/19/20 02:18:00,76.986,62.602
10/19/20 02:19:00,76.942,62.628
10/19/20 02:20:00,76.986,62.572
10/19/20 02:21:00,76.986,62.602
10/19/20 02:22:00,76.986,62.602
10/19/20 02:23:00,76.986,62.602
10/19/20 02:24:00,76.986,62.542
10/19/20 02:25:00,76.942,62.568
10/19/20 02:26:00,76.942,62.658
10/19/20 02:27:00,76.986,62.751
10/19/20 02:28:00,76.986,62.632
10/19/20 02:29:00,77.029,62.606
10/19/20 02:30:00,77.029,62.606
10/19/20 02:31:00,76.986,62.602
10/19/20 02:32:00,77.029,62.635
10/19/20 02:33:00,77.029,62.606
10/19/20 02:34:00,77.029,62.606
10/19/20 02:35:00,77.029,62.635
10/19/20 02:36:00,77.029,62.635
10/19/20 02:37:00,77.029,62.576
10/19/20 02:38:00,77.072,62.580
10/19/20 02:39:00,77.072,62.550
10/19/20 02:40:00,77.072,62.550
10/19/20 02:41:00,77.072,62.580
10/19/20 02:42:00,77.072,62.550
10/19/20 02:43:00,77.072,62.550
10/19/20 02:44:00,77.072,62.550
10/19/20 02:45:00,77.072,62.550
10/19/20 02:46:00,77.117,62.554
10/19/20 02:47:00,77.117,62.583
10/19/20 02:48:00,77.160,62.587
10/19/20 02:49:00,77.160,62.587
10/19/20 02:50:00,77.203,62.561
10/19/20 02:51:00,77.247,62.535
10/19/20 02:52:00,77.247,62.505
10/19/20 02:53:00,77.247,62.505
10/19/20 02:54:00,77.292,62.479
10/19/20 02:55:00,77.292,62.449
10/19/20 02:56:00,77.292,62.419
10/19/20 02:57:00,77.292,62.419
10/19/20 02:58:00,77.292,62.449
10/19/20 02:59:00,77.335,62.423
10/19/20 03:00:00,77.335,62.363
10/19/20 03:01:00,77.335,62.363
10/19/20 03:02:00,77.335,62.363
10/19/20 03:03:00,77.378,62.367
10/19/20 03:04:00,77.378,62.367
10/19/20 03:05:00,77.378,62.307
10/19/20 03:06:00,77.378,62.307
10/19/20 03:07:00,77.378,62.337
10/19/20 03:08:00,77.378,62.427
10/19/20 03:09:00,77.421,62.371
10/19/20 03:10:00,77.464,62.315
10/19/20 03:11:00,77.464,62.285
10/19/20 03:12:00,77.464,62.255
10/19/20 03:13:00,77.464,62.255
10/19/20 03:14:00,77.464,62.225
10/19/20 03:15:00,77.509,62.199
10/19/20 03:16:00,77.509,62.169
10/19/20 03:17:00,77.509,62.139
10/19/20 03:18:00,77.509,62.169
10/19/20 03:19:00,77.553,62.083
10/19/20 03:20:00,77.553,62.113
10/19/20 03:21:00,77.553,62.233
10/19/20 03:22:00,77.553,62.293
10/19/20 03:23:00,77.596,62.297
10/19/20 03:24:00,77.596,62.297
10/19/20 03:25:00,77.639,62.331
10/19/20 03:26:00,77.639,62.271
10/19/20 03:27:00,77.639,62.151
10/19/20 03:28:00,77.684,62.215
10/19/20 03:29:00,77.684,62.185
10/19/20 03:30:00,77.727,62.218
10/19/20 03:31:00,77.727,62.068
10/19/20 03:32:00,77.727,62.158
10/19/20 03:33:00,77.770,62.012
10/19/20 03:34:00,77.770,61.982
10/19/20 03:35:00,77.770,62.012
10/19/20 03:36:00,77.770,61.952
10/19/20 03:37:00,77.770,61.952
10/19/20 03:38:00,77.770,61.892
10/19/20 03:39:00,77.770,61.952
10/19/20 03:40:00,77.770,61.892
10/19/20 03:41:00,77.770,61.832
10/19/20 03:42:00,77.770,61.892
10/19/20 03:43:00,77.770,61.922
10/19/20 03:44:00,77.815,62.016
10/19/20 03:45:00,77.815,62.046
10/19/20 03:46:00,77.815,61.926
10/19/20 03:47:00,77.815,61.926
10/19/20 03:48:00,77.815,61.986
10/19/20 03:49:00,77.859,61.990
10/19/20 03:50:00,77.859,61.869
10/19/20 03:51:00,77.859,61.749
10/19/20 03:52:00,77.859,61.719
10/19/20 03:53:00,77.859,61.719
10/19/20 03:54:00,77.859,61.719
10/19/20 03:55:00,77.859,61.689
10/19/20 03:56:00,77.859,61.628
10/19/20 03:57:00,77.859,61.598
10/19/20 03:58:00,77.859,61.598
10/19/20 03:59:00,77.815,61.594
10/19/20 04:00:00,77.815,61.594
10/19/20 04:01:00,77.815,61.594
10/19/20 04:02:00,77.815,61.594
10/19/20 04:03:00,77.815,61.594
10/19/20 04:04:00,77.815,61.594
10/19/20 04:05:00,77.815,61.594
10/19/20 04:06:00,77.815,61.564
10/19/20 04:07:00,77.815,61.564
10/19/20 04:08:00,77.815,61.564
10/19/20 04:09:00,77.815,61.594
10/19/20 04:10:00,77.815,61.564
10/19/20 04:11:00,77.815,61.564
10/19/20 04:12:00,77.815,61.564
10/19/20 04:13:00,77.815,61.534
10/19/20 04:14:00,77.770,61.560
10/19/20 04:15:00,77.770,61.530
10/19/20 04:16:00,77.770,61.500
10/19/20 04:17:00,77.770,61.530
10/19/20 04:18:00,77.770,61.530
10/19/20 04:19:00,77.770,61.560
10/19/20 04:20:00,77.727,61.496
10/19/20 04:21:00,77.727,61.466
10/19/20 04:22:00,77.727,61.496
10/19/20 04:23:00,77.684,61.462
10/19/20 04:24:00,77.684,61.462
10/19/20 04:25:00,77.639,61.489
10/19/20 04:26:00,77.639,61.489
10/19/20 04:27:00,77.639,61.458
10/19/20 04:28:00,77.639,61.428
10/19/20 04:29:00,77.596,61.424
10/19/20 04:30:00,77.553,61.451
10/19/20 04:31:00,77.553,61.451
10/19/20 04:32:00,77.509,61.447
10/19/20 04:33:00,77.509,61.477
10/19/20 04:34:00,77.464,61.503
10/19/20 04:35:00,77.464,61.534
10/19/20 04:36:00,77.421,61.590
10/19/20 04:37:00,77.421,61.620
10/19/20 04:38:00,77.421,61.650
10/19/20 04:39:00,77.378,61.676
10/19/20 04:40:00,77.378,61.707
10/19/20 04:41:00,77.335,61.673
10/19/20 04:42:00,77.335,61.643
10/19/20 04:43:00,77.292,61.609
10/19/20 04:44:00,77.292,61.639
10/19/20 04:45:00,77.292,61.639
10/19/20 04:46:00,77.247,61.575
10/19/20 04:47:00,77.247,61.605
10/19/20 04:48:00,77.203,61.601
10/19/20 04:49:00,77.160,61.627
10/19/20 04:50:00,77.160,61.627
10/19/20 04:51:00,77.117,61.653
10/19/20 04:52:00,77.117,61.714
10/19/20 04:53:00,77.117,61.714
10/19/20 04:54:00,77.117,61.744
10/19/20 04:55:00,77.072,61.800
10/19/20 04:56:00,77.072,61.770
10/19/20 04:57:00,77.072,61.770
10/19/20 04:58:00,77.029,61.796
10/19/20 04:59:00,77.029,61.796
10/19/20 05:00:00,77.029,61.826
10/19/20 05:01:00,76.986,61.882
10/19/20 05:02:00,76.986,61.762
10/19/20 05:03:00,76.942,61.848
10/19/20 05:04:00,76.942,61.939
10/19/20 05:05:00,76.942,61.909
10/19/20 05:06:00,76.899,61.935
10/19/20 05:07:00,76.899,61.875
10/19/20 05:08:00,76.899,61.875
10/19/20 05:09:00,76.854,61.871
10/19/20 05:10:00,76.854,61.991
10/19/20 05:11:00,76.854,61.901
10/19/20 05:12:00,76.811,61.897
10/19/20 05:13:00,76.768,61.983
10/19/20 05:14:00,76.768,62.043
10/19/20 05:15:00,76.768,62.073
10/19/20 05:16:00,76.768,62.103
10/19/20 05:17:00,76.768,62.043
10/19/20 05:18:00,76.768,62.133
10/19/20 05:19:00,76.725,62.159
10/19/20 05:20:00,76.725,62.129
10/19/20 05:21:00,76.725,62.159
10/19/20 05:22:00,76.725,62.129
10/19/20 05:23:00,76.725,62.159
10/19/20 05:24:00,76.725,62.189
10/19/20 05:25:00,76.725,62.189
10/19/20 05:26:00,76.681,62.245
10/19/20 05:27:00,76.681,62.215
10/19/20 05:28:00,76.681,62.275
10/19/20 05:29:00,76.681,62.275
10/19/20 05:30:00,76.681,62.305
10/19/20 05:31:00,76.681,62.275
10/19/20 05:32:00,76.681,62.275
10/19/20 05:33:00,76.681,62.305
10/19/20 05:34:00,76.681,62.335
10/19/20 05:35:00,76.681,62.335
10/19/20 05:36:00,76.681,62.365
10/19/20 05:37:00,76.681,62.425
10/19/20 05:38:00,76.681,62.425
10/19/20 05:39:00,76.681,62.425
10/19/20 05:40:00,76.681,62.425
10/19/20 05:41:00,76.681,62.455
10/19/20 05:42:00,76.681,62.455
10/19/20 05:43:00,76.681,62.395
10/19/20 05:44:00,76.681,62.455
10/19/20 05:45:00,76.681,62.455
10/19/20 05:46:00,76.681,62.455
10/19/20 05:47:00,76.681,62.455
10/19/20 05:48:00,76.681,62.515
10/19/20 05:49:00,76.681,62.485
10/19/20 05:50:00,76.636,62.451
10/19/20 05:51:00,76.636,62.481
10/19/20 05:52:00,76.681,62.455
10/19/20 05:53:00,76.636,62.481
10/19/20 05:54:00,76.681,62.515
10/19/20 05:55:00,76.681,62.515
10/19/20 05:56:00,76.681,62.515
10/19/20 05:57:00,76.681,62.485
10/19/20 05:58:00,76.681,62.425
10/19/20 05:59:00,76.636,62.511
10/19/20 06:00:00,76.593,62.537
10/19/20 06:01:00,76.593,62.567
10/19/20 06:02:00,76.593,62.596
10/19/20 06:03:00,76.593,62.567
10/19/20 06:04:00,76.593,62.596
10/19/20 06:05:00,76.593,62.626
10/19/20 06:06:00,76.593,62.656
10/19/20 06:07:00,76.593,62.656
10/19/20 06:08:00,76.593,62.686
10/19/20 06:09:00,76.593,62.686
10/19/20 06:10:00,76.593,62.716
10/19/20 06:11:00,76.593,62.716
10/19/20 06:12:00,76.593,62.686
10/19/20 06:13:00,76.593,62.686
10/19/20 06:14:00,76.593,62.776
10/19/20 06:15:00,76.593,62.805
10/19/20 06:16:00,76.593,62.776
10/19/20 06:17:00,76.593,62.805
10/19/20 06:18:00,76.593,62.805
10/19/20 06:19:00,76.593,62.805
10/19/20 06:20:00,76.593,62.805
10/19/20 06:21:00,76.593,62.805
10/19/20 06:22:00,76.550,62.801
10/19/20 06:23:00,76.550,62.801
10/19/20 06:24:00,76.550,62.801
10/19/20 06:25:00,76.550,62.831
10/19/20 06:26:00,76.550,62.861
10/19/20 06:27:00,76.550,62.891
10/19/20 06:28:00,76.550,62.891
10/19/20 06:29:00,76.550,62.861
10/19/20 06:30:00,76.507,62.887
10/19/20 06:31:00,76.507,62.857
10/19/20 06:32:00,76.507,62.857
10/19/20 06:33:00,76.464,62.913
10/19/20 06:34:00,76.464,62.913
10/19/20 06:35:00,76.464,62.973
10/19/20 06:36:00,76.419,62.939
10/19/20 06:37:00,76.419,62.969
10/19/20 06:38:00,76.419,62.998
10/19/20 06:39:00,76.419,63.028
10/19/20 06:40:00,76.375,63.054
10/19/20 06:41:00,76.375,63.114
10/19/20 06:42:00,76.375,63.114
10/19/20 06:43:00,76.332,63.110
10/19/20 06:44:00,76.332,63.139
10/19/20 06:45:00,76.332,63.139
10/19/20 06:46:00,76.332,63.139
10/19/20 06:47:00,76.289,63.165
10/19/20 06:48:00,76.289,63.195
10/19/20 06:49:00,76.289,63.195
10/19/20 06:50:00,76.246,63.221
10/19/20 06:51:00,76.246,63.251
10/19/20 06:52:00,76.246,63.221
10/19/20 06:53:00,76.246,63.221
10/19/20 06:54:00,76.246,63.221
10/19/20 06:55:00,76.246,63.191
10/19/20 06:56:00,76.246,63.221
10/19/20 06:57:00,76.246,63.251
10/19/20 06:58:00,76.246,63.310
10/19/20 06:59:00,76.246,63.280
10/19/20 07:00:00,76.246,63.340
10/19/20 07:01:00,76.203,63.395
10/19/20 07:02:00,76.203,63.425
10/19/20 07:03:00,76.203,63.395
10/19/20 07:04:00,76.203,63.366
10/19/20 07:05:00,76.203,63.366
10/19/20 07:06:00,76.203,63.425
10/19/20 07:07:00,76.203,63.425
10/19/20 07:08:00,76.203,63.425
10/19/20 07:09:00,76.158,63.451
10/19/20 07:10:00,76.158,63.480
10/19/20 07:11:00,76.114,63.506
10/19/20 07:12:00,76.114,63.506
10/19/20 07:13:00,76.114,63.476
10/19/20 07:14:00,76.071,63.502
10/19/20 07:15:00,76.114,63.536
10/19/20 07:16:00,76.071,63.562
10/19/20 07:17:00,76.071,63.562
10/19/20 07:18:00,76.071,63.562
10/19/20 07:19:00,76.071,63.562
10/19/20 07:20:00,76.071,63.532
10/19/20 07:21:00,76.071,63.562
10/19/20 07:22:00,76.114,63.565
10/19/20 07:23:00,76.071,63.562
10/19/20 07:24:00,76.114,63.565
10/19/20 07:25:00,76.114,63.565
10/19/20 07:26:00,76.114,63.565
10/19/20 07:27:00,76.114,63.565
10/19/20 07:28:00,76.114,63.565
10/19/20 07:29:00,76.114,63.595
10/19/20 07:30:00,76.114,63.595
10/19/20 07:31:00,76.114,63.595
10/19/20 07:32:00,76.114,63.565
10/19/20 07:33:00,76.114,63.654
10/19/20 07:34:00,76.071,63.650
10/19/20 07:35:00,76.114,63.595
10/19/20 07:36:00,76.114,63.654
10/19/20 07:37:00,76.114,63.654
10/19/20 07:38:00,76.114,63.714
10/19/20 07:39:00,76.114,63.684
10/19/20 07:40:00,76.114,63.654
10/19/20 07:41:00,76.114,63.684
10/19/20 07:42:00,76.114,63.684
10/19/20 07:43:00,76.071,63.650
10/19/20 07:44:00,76.071,63.710
10/19/20 07:45:00,76.071,63.680
10/19/20 07:46:00,76.071,63.650
10/19/20 07:47:00,76.071,63.680
10/19/20 07:48:00,76.071,63.680
10/19/20 07:49:00,76.071,63.680
10/19/20 07:50:00,76.114,63.654
10/19/20 07:51:00,76.114,63.625
10/19/20 07:52:00,76.114,63.595
10/19/20 07:53:00,76.158,63.658
10/19/20 07:54:00,76.158,63.599
10/19/20 07:55:00,76.158,63.540
10/19/20 07:56:00,76.158,63.569
10/19/20 07:57:00,76.158,63.540
10/19/20 07:58:00,76.158,63.510
10/19/20 07:59:00,76.203,63.514
10/19/20 08:00:00,76.203,63.484
10/19/20 08:01:00,76.203,63.484
10/19/20 08:02:00,76.203,63.514
10/19/20 08:03:00,76.203,63.544
10/19/20 08:04:00,76.203,63.514
10/19/20 08:05:00,76.203,63.514
10/19/20 08:06:00,76.203,63.514
10/19/20 08:07:00,76.203,63.544
10/19/20 08:08:00,76.203,63.544
10/19/20 08:09:00,76.203,63.544
10/19/20 08:10:00,76.203,63.573
10/19/20 08:11:00,76.203,63.544
10/19/20 08:12:00,76.246,63.518
10/19/20 08:13:00,76.246,63.488
10/19/20 08:14:00,76.246,63.548
10/19/20 08:15:00,76.246,63.459
10/19/20 08:16:00,76.246,63.459
10/19/20 08:17:00,76.246,63.518
10/19/20 08:18:00,76.246,63.488
10/19/20 08:19:00,76.246,63.429
10/19/20 08:20:00,76.246,63.429
10/19/20 08:21:00,76.246,63.429
10/19/20 08:22:00,76.246,63.429
10/19/20 08:23:00,76.246,63.429
10/19/20 08:24:00,76.289,63.433
10/19/20 08:25:00,76.289,63.433
10/19/20 08:26:00,76.289,63.433
10/19/20 08:27:00,76.289,63.403
10/19/20 08:28:00,76.289,63.373
10/19/20 08:29:00,76.289,63.433
10/19/20 08:30:00,76.246,63.429
10/19/20 08:31:00,76.289,63.463
10/19/20 08:32:00,76.246,63.459
10/19/20 08:33:00,76.246,63.488
10/19/20 08:34:00,76.289,63.522
10/19/20 08:35:00,76.289,63.552
10/19/20 08:36:00,76.289,63.522
10/19/20 08:37:00,76.289,63.492
10/19/20 08:38:00,76.289,63.492
10/19/20 08:39:00,76.289,63.522
10/19/20 08:40:00,76.289,63.463
10/19/20 08:41:00,76.289,63.433
10/19/20 08:42:00,76.289,63.463
10/19/20 08:43:00,76.289,63.492
10/19/20 08:44:00,76.246,63.518
10/19/20 08:45:00,76.246,63.518
10/19/20 08:46:00,76.246,63.548
10/19/20 08:47:00,76.246,63.548
10/19/20 08:48:00,76.246,63.548
10/19/20 08:49:00,76.246,63.577
10/19/20 08:50:00,76.246,63.577
10/19/20 08:51:00,76.246,63.577
10/19/20 08:52:00,76.246,63.607
10/19/20 08:53:00,76.246,63.637
10/19/20 08:54:00,76.246,63.607
10/19/20 08:55:00,76.246,63.666
10/19/20 08:56:00,76.246,63.696
10/19/20 08:57:00,76.246,63.666
10/19/20 08:58:00,76.246,63.666
10/19/20 08:59:00,76.246,63.726
10/19/20 09:00:00,76.246,63.755
10/19/20 09:01:00,76.246,63.696
10/19/20 09:02:00,76.203,63.722
10/19/20 09:03:00,76.203,63.722
10/19/20 09:04:00,76.203,63.751
10/19/20 09:05:00,76.203,63.722
10/19/20 09:06:00,76.246,63.755
10/19/20 09:07:00,76.246,63.726
10/19/20 09:08:00,76.246,63.726
10/19/20 09:09:00,76.246,63.726
10/19/20 09:10:00,76.246,63.696
10/19/20 09:11:00,76.289,63.670
10/19/20 09:12:00,76.289,63.700
10/19/20 09:13:00,76.289,63.730
10/19/20 09:14:00,76.289,63.670
10/19/20 09:15:00,76.289,63.670
10/19/20 09:16:00,76.289,63.670
10/19/20 09:17:00,76.289,63.700
10/19/20 09:18:00,76.289,63.730
10/19/20 09:19:00,76.289,63.730
10/19/20 09:20:00,76.289,63.730
10/19/20 09:21:00,76.246,63.726
10/19/20 09:22:00,76.246,63.755
10/19/20 09:23:00,76.246,63.726
10/19/20 09:24:00,76.246,63.755
10/19/20 09:25:00,76.246,63.755
10/19/20 09:26:00,76.246,63.726
10/19/20 09:27:00,76.289,63.730
10/19/20 09:28:00,76.289,63.759
10/19/20 09:29:00,76.246,63.726
10/19/20 09:30:00,76.246,63.696
10/19/20 09:31:00,76.246,63.666
10/19/20 09:32:00,76.289,63.670
10/19/20 09:33:00,76.246,63.666
10/19/20 09:34:00,76.289,63.670
10/19/20 09:35:00,76.289,63.670
10/19/20 09:36:00,76.289,63.641
10/19/20 09:37:00,76.332,63.674
10/19/20 09:38:00,76.332,63.615
10/19/20 09:39:00,76.332,63.585
10/19/20 09:40:00,76.332,63.526
10/19/20 09:41:00,76.289,63.552
10/19/20 09:42:00,76.332,63.585
10/19/20 09:43:00,76.289,63.581
10/19/20 09:44:00,76.289,63.611
10/19/20 09:45:00,76.289,63.522
10/19/20 09:46:00,76.332,63.526
10/19/20 09:47:00,76.332,63.526
10/19/20 09:48:00,76.332,63.526
10/19/20 09:49:00,76.332,63.496
10/19/20 09:50:00,76.332,63.526
10/19/20 09:51:00,76.332,63.556
10/19/20 09:52:00,76.332,63.556
10/19/20 09:53:00,76.332,63.585
10/19/20 09:54:00,76.332,63.585
10/19/20 09:55:00,76.289,63.611
10/19/20 09:56:00,76.289,63.581
10/19/20 09:57:00,76.289,63.611
10/19/20 09:58:00,76.289,63.611
10/19/20 09:59:00,76.289,63.611
10/19/20 10:00:00,76.289,63.581
10/19/20 10:01:00,76.332,63.645
10/19/20 10:02:00,76.332,63.585
10/19/20 10:03:00,76.375,63.560
10/19/20 10:04:00,76.375,63.530
10/19/20 10:05:00,76.375,63.500
10/19/20 10:06:00,76.419,63.474
10/19/20 10:07:00,76.419,63.474
10/19/20 10:08:00,76.419,63.474
10/19/20 10:09:00,76.464,63.478
10/19/20 10:10:00,76.464,63.449
10/19/20 10:11:00,76.464,63.449
10/19/20 10:12:00,76.507,63.423
10/19/20 10:13:00,76.507,63.393
10/19/20 10:14:00,76.507,63.334
10/19/20 10:15:00,76.507,63.304
10/19/20 10:16:00,76.507,63.304
10/19/20 10:17:00,76.507,63.304
10/19/20 10:18:00,76.507,63.304
10/19/20 10:19:00,76.550,63.278
10/19/20 10:20:00,76.550,63.248
10/19/20 10:21:00,76.550,63.219
10/19/20 10:22:00,76.507,63.185
10/19/20 10:23:00,76.550,63.159
10/19/20 10:24:00,76.507,63.155
10/19/20 10:25:00,76.550,63.129
10/19/20 10:26:00,76.550,63.159
10/19/20 10:27:00,76.550,63.189
10/19/20 10:28:00,76.550,63.189
10/19/20 10:29:00,76.550,63.189
10/19/20 10:30:00,76.550,63.189
10/19/20 10:31:00,76.550,63.159
10/19/20 10:32:00,76.550,63.129
10/19/20 10:33:00,76.550,63.100
10/19/20 10:34:00,76.550,63.100
10/19/20 10:35:00,76.550,63.100
10/19/20 10:36:00,76.593,63.074
10/19/20 10:37:00,76.593,63.133
10/19/20 10:38:00,76.593,63.133
10/19/20 10:39:00,76.593,63.133
10/19/20 10:40:00,76.593,63.133
10/19/20 10:41:00,76.593,63.104
10/19/20 10:42:00,76.593,63.074
10/19/20 10:43:00,76.593,63.044
10/19/20 10:44:00,76.593,62.984
10/19/20 10:45:00,76.593,62.925
10/19/20 10:46:00,76.593,62.925
10/19/20 10:47:00,76.593,62.895
10/19/20 10:48:00,76.593,62.895
10/19/20 10:49:00,76.593,62.925
10/19/20 10:50:00,76.593,62.925
10/19/20 10:51:00,76.593,62.895
10/19/20 10:52:00,76.593,62.865
10/19/20 10:53:00,76.593,62.865
10/19/20 10:54:00,76.593,62.895
10/19/20 10:55:00,76.593,62.895
10/19/20 10:56:00,76.593,62.865
10/19/20 10:57:00,76.593,62.835
10/19/20 10:58:00,76.593,62.835
10/19/20 10:59:00,76.593,62.865
10/19/20 11:00:00,76.636,62.899
10/19/20 11:01:00,76.636,62.869
10/19/20 11:02:00,76.636,62.869
10/19/20 11:03:00,76.636,62.869
10/19/20 11:04:00,76.681,62.903
10/19/20 11:05:00,76.681,62.903
10/19/20 11:06:00,76.681,62.843
10/19/20 11:07:00,76.725,62.877
10/19/20 11:08:00,76.681,62.813
10/19/20 11:09:00,76.725,62.817
10/19/20 11:10:00,76.725,62.817
10/19/20 11:11:00,76.725,62.847
10/19/20 11:12:00,76.725,62.847
10/19/20 11:13:00,76.725,62.847
10/19/20 11:14:00,76.725,62.817
10/19/20 11:15:00,76.768,62.821
10/19/20 11:16:00,76.768,62.821
10/19/20 11:17:00,76.768,62.821
10/19/20 11:18:00,76.768,62.791
10/19/20 11:19:00,76.768,62.821
10/19/20 11:20:00,76.768,62.761
10/19/20 11:21:00,76.811,62.765
10/19/20 11:22:00,76.768,62.761
10/19/20 11:23:00,76.811,62.765
10/19/20 11:24:00,76.811,62.706
10/19/20 11:25:00,76.811,62.765
10/19/20 11:26:00,76.811,62.735
10/19/20 11:27:00,76.854,62.769
10/19/20 11:28:00,76.854,62.769
10/19/20 11:29:00,76.854,62.769
10/19/20 11:30:00,76.854,62.799
